,date,share_id,total_quantity,close,cum_qty,ffill_close
1204,2023-04-12,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,70.9510,5.0,70.9510
1205,2023-04-12,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,36.6618,0.0,36.6618
1206,2023-04-12,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.0918,0.0,1.0918
1207,2023-04-12,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,159.4532,0.0,159.4532
1208,2023-04-12,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,8.3300,0.0,8.3300
1209,2023-04-12,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,92.3300,0.0,92.3300
1210,2023-04-12,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,85.6573,0.0,85.6573
1211,2023-04-12,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,97.8300,0.0,97.8300
1212,2023-04-13,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.1959,8.0,33.1959
1213,2023-04-13,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,73.3000,0.0,73.3000
1214,2023-04-13,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,13.5385,0.0,13.5385
1215,2023-04-13,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,10.9009,0.0,10.9009
1216,2023-04-13,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,70.6360,5.0,70.6360
1217,2023-04-13,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,36.5339,0.0,36.5339
1218,2023-04-13,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.1000,0.0,1.1000
1219,2023-04-13,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,164.8911,0.0,164.8911
1220,2023-04-13,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,8.5800,0.0,8.5800
1221,2023-04-13,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,92.0900,0.0,92.0900
1222,2023-04-13,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,85.8348,0.0,85.8348
1223,2023-04-13,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,102.4000,0.0,102.4000
1224,2023-04-14,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.3056,8.0,33.3056
1225,2023-04-14,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,73.3000,0.0,73.3000
1226,2023-04-14,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,14.0694,0.0,14.0694
1227,2023-04-14,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,11.3112,0.0,11.3112
1228,2023-04-14,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,71.2850,5.0,71.2850
1229,2023-04-14,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,37.1146,0.0,37.1146
1230,2023-04-14,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.1055,0.0,1.1055
1231,2023-04-14,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,164.5425,0.0,164.5425
1232,2023-04-14,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,8.8100,0.0,8.8100
1233,2023-04-14,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,91.7500,0.0,91.7500
1234,2023-04-14,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,85.9827,0.0,85.9827
1235,2023-04-14,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,102.5100,0.0,102.5100
1236,2023-04-15,651a9c51-ccc8-4a87-9a67-8846e14df5cd,,,,33.3056
1237,2023-04-15,41a5e70d-28d6-4304-bb02-432a146a6a75,,,,73.3000
1238,2023-04-15,00fdb08c-91fd-49bd-9759-23efadf6f5d0,,,,14.0694
1239,2023-04-15,d0ec9706-fe99-412a-ae53-323fe8537520,,,,11.3112
1240,2023-04-15,63f6ce83-2742-4dfd-a6b1-c881d2b35658,,,,71.2850
1241,2023-04-15,a0de175b-66b6-40c6-8d55-e6011346c172,,,,37.1146
1242,2023-04-15,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,,,,1.1055
1243,2023-04-15,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,,,,164.5425
1244,2023-04-15,aa5e76ca-130c-410f-827d-346fc860e57c,,,,8.8100
1245,2023-04-15,ee259433-1f77-416c-8e1a-68eba0d11da3,,,,91.7500
1246,2023-04-15,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,,,,85.9827
1247,2023-04-15,7e4e305b-f207-403c-914d-b4beb3f2900b,,,,102.5100
1248,2023-04-16,651a9c51-ccc8-4a87-9a67-8846e14df5cd,,,,33.3056
1249,2023-04-16,41a5e70d-28d6-4304-bb02-432a146a6a75,,,,73.3000
1250,2023-04-16,00fdb08c-91fd-49bd-9759-23efadf6f5d0,,,,14.0694
1251,2023-04-16,d0ec9706-fe99-412a-ae53-323fe8537520,,,,11.3112
1252,2023-04-16,63f6ce83-2742-4dfd-a6b1-c881d2b35658,,,,71.2850
1253,2023-04-16,a0de175b-66b6-40c6-8d55-e6011346c172,,,,37.1146
1254,2023-04-16,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,,,,1.1055
1255,2023-04-16,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,,,,164.5425
1256,2023-04-16,aa5e76ca-130c-410f-827d-346fc860e57c,,,,8.8100
1257,2023-04-16,ee259433-1f77-416c-8e1a-68eba0d11da3,,,,91.7500
1258,2023-04-16,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,,,,85.9827
1259,2023-04-16,7e4e305b-f207-403c-914d-b4beb3f2900b,,,,102.5100
1260,2023-04-17,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.3819,8.0,33.3819
1261,2023-04-17,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,71.4400,0.0,71.4400
1262,2023-04-17,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,14.0099,0.0,14.0099
1263,2023-04-17,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,11.0948,0.0,11.0948
1264,2023-04-17,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,71.7090,5.0,71.7090
1265,2023-04-17,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,37.0752,0.0,37.0752
1266,2023-04-17,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.0987,0.0,1.0987
1267,2023-04-17,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,164.5625,0.0,164.5625
1268,2023-04-17,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,8.8000,0.0,8.8000
1269,2023-04-17,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,89.8700,0.0,89.8700
1270,2023-04-17,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,86.7617,0.0,86.7617
1271,2023-04-17,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,102.7400,0.0,102.7400
1272,2023-04-18,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.3581,8.0,33.3581
1273,2023-04-18,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,69.9600,0.0,69.9600
1274,2023-04-18,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,14.0923,0.0,14.0923
1275,2023-04-18,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,11.3281,0.0,11.3281
1276,2023-04-18,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,71.7210,5.0,71.7210
1277,2023-04-18,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,37.7149,0.0,37.7149
1278,2023-04-18,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.0925,0.0,1.0925
1279,2023-04-18,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,165.7975,0.0,165.7975
1280,2023-04-18,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,8.7300,0.0,8.7300
1281,2023-04-18,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,89.7800,0.0,89.7800
1282,2023-04-18,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,86.9096,0.0,86.9096
1283,2023-04-18,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,102.3000,0.0,102.3000
1284,2023-04-19,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.5823,8.0,33.5823
1285,2023-04-19,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,70.6800,0.0,70.6800
1286,2023-04-19,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,14.3257,0.0,14.3257
1287,2023-04-19,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,11.3884,0.0,11.3884
1288,2023-04-19,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,71.6740,5.0,71.6740
1289,2023-04-19,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,37.6461,0.0,37.6461
1290,2023-04-19,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.0975,0.0,1.0975
1291,2023-04-19,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,166.9528,0.0,166.9528
1292,2023-04-19,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,8.4900,0.0,8.4900
1293,2023-04-19,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,89.9400,0.0,89.9400
1294,2023-04-19,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,86.0123,0.0,86.0123
1295,2023-04-19,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,104.3000,0.0,104.3000
1296,2023-04-20,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.3629,8.0,33.3629
1297,2023-04-20,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,69.9000,0.0,69.9000
1298,2023-04-20,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,14.3212,0.0,14.3212
1299,2023-04-20,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,11.1926,0.0,11.1926
1300,2023-04-20,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,71.3540,5.0,71.3540
1301,2023-04-20,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,37.4591,0.0,37.4591
1302,2023-04-20,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.0952,0.0,1.0952
1303,2023-04-20,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,165.9767,0.0,165.9767
1304,2023-04-20,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,8.1500,0.0,8.1500
1305,2023-04-20,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,90.1100,0.0,90.1100
1306,2023-04-20,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,88.0435,0.0,88.0435
1307,2023-04-20,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,103.8100,0.0,103.8100
1308,2023-04-21,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.2770,8.0,33.2770
1309,2023-04-21,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,71.9400,0.0,71.9400
1310,2023-04-21,00fdb08c-91fd-49bd-9759-23efadf6f5d0,10.0,13.9338,10.0,13.9338
1311,2023-04-21,d0ec9706-fe99-412a-ae53-323fe8537520,11.0,11.0308,11.0,11.0308
1312,2023-04-21,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,71.2320,5.0,71.2320
1313,2023-04-21,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,37.4000,0.0,37.4000
1314,2023-04-21,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.0971,0.0,1.0971
1315,2023-04-21,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,164.3533,0.0,164.3533
1316,2023-04-21,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,8.1800,0.0,8.1800
1317,2023-04-21,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,88.4300,0.0,88.4300
1318,2023-04-21,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,84.1783,0.0,84.1783
1319,2023-04-21,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,106.9600,0.0,106.9600
1320,2023-04-22,651a9c51-ccc8-4a87-9a67-8846e14df5cd,,,,33.2770
1321,2023-04-22,41a5e70d-28d6-4304-bb02-432a146a6a75,,,,71.9400
1322,2023-04-22,00fdb08c-91fd-49bd-9759-23efadf6f5d0,,,,13.9338
1323,2023-04-22,d0ec9706-fe99-412a-ae53-323fe8537520,,,,11.0308
1324,2023-04-22,63f6ce83-2742-4dfd-a6b1-c881d2b35658,,,,71.2320
1325,2023-04-22,a0de175b-66b6-40c6-8d55-e6011346c172,,,,37.4000
1326,2023-04-22,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,,,,1.0971
1327,2023-04-22,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,,,,164.3533
1328,2023-04-22,aa5e76ca-130c-410f-827d-346fc860e57c,,,,8.1800
1329,2023-04-22,ee259433-1f77-416c-8e1a-68eba0d11da3,,,,88.4300
1330,2023-04-22,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,,,,84.1783
1331,2023-04-22,7e4e305b-f207-403c-914d-b4beb3f2900b,,,,106.9600
1332,2023-04-23,651a9c51-ccc8-4a87-9a67-8846e14df5cd,,,,33.2770
1333,2023-04-23,41a5e70d-28d6-4304-bb02-432a146a6a75,,,,71.9400
1334,2023-04-23,00fdb08c-91fd-49bd-9759-23efadf6f5d0,,,,13.9338
1335,2023-04-23,d0ec9706-fe99-412a-ae53-323fe8537520,,,,11.0308
1336,2023-04-23,63f6ce83-2742-4dfd-a6b1-c881d2b35658,,,,71.2320
1337,2023-04-23,a0de175b-66b6-40c6-8d55-e6011346c172,,,,37.4000
1338,2023-04-23,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,,,,1.0971
1339,2023-04-23,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,,,,164.3533
1340,2023-04-23,aa5e76ca-130c-410f-827d-346fc860e57c,,,,8.1800
1341,2023-04-23,ee259433-1f77-416c-8e1a-68eba0d11da3,,,,88.4300
1342,2023-04-23,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,,,,84.1783
1343,2023-04-23,7e4e305b-f207-403c-914d-b4beb3f2900b,,,,106.9600
1344,2023-04-24,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.2484,8.0,33.2484
1345,2023-04-24,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,72.9600,0.0,72.9600
1346,2023-04-24,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,14.0964,10.0,14.0964
1347,2023-04-24,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,11.1268,11.0,11.1268
1348,2023-04-24,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,70.9100,5.0,70.9100
1349,2023-04-24,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,37.3200,0.0,37.3200
1350,2023-04-24,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.0992,0.0,1.0992
1351,2023-04-24,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,164.6621,0.0,164.6621
1352,2023-04-24,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,8.1000,0.0,8.1000
1353,2023-04-24,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,87.5700,0.0,87.5700
1354,2023-04-24,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,83.4585,0.0,83.4585
1355,2023-04-24,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,106.2100,0.0,106.2100
1356,2023-04-25,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.1244,8.0,33.1244
1357,2023-04-25,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,74.7000,0.0,74.7000
1358,2023-04-25,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,13.6756,10.0,13.6756
1359,2023-04-25,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,10.8219,11.0,10.8219
1360,2023-04-25,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,70.8890,5.0,70.8890
1361,2023-04-25,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,37.1600,0.0,37.1600
1362,2023-04-25,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.1059,0.0,1.1059
1363,2023-04-25,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,163.1084,0.0,163.1084
1364,2023-04-25,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,7.7400,0.0,7.7400
1365,2023-04-25,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,83.8000,0.0,83.8000
1366,2023-04-25,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,81.1413,0.0,81.1413
1367,2023-04-25,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,102.5700,0.0,102.5700
1368,2023-04-26,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,32.9860,8.0,32.9860
1369,2023-04-26,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,74.6000,0.0,74.6000
1370,2023-04-26,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,13.8621,10.0,13.8621
1371,2023-04-26,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,10.9280,11.0,10.9280
1372,2023-04-26,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,70.0020,5.0,70.0020
1373,2023-04-26,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,35.9400,0.0,35.9400
1374,2023-04-26,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.0978,0.0,1.0978
1375,2023-04-26,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,163.0984,0.0,163.0984
1376,2023-04-26,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,7.7400,0.0,7.7400
1377,2023-04-26,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,85.9400,0.0,85.9400
1378,2023-04-26,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,81.1018,0.0,81.1018
1379,2023-04-26,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,104.9800,0.0,104.9800
1380,2023-04-27,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.0194,8.0,33.0194
1381,2023-04-27,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,74.6800,0.0,74.6800
1382,2023-04-27,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,13.9625,10.0,13.9625
1383,2023-04-27,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,11.0975,11.0,11.0975
1384,2023-04-27,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,70.5390,5.0,70.5390
1385,2023-04-27,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,36.1900,0.0,36.1900
1386,2023-04-27,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.1047,0.0,1.1047
1387,2023-04-27,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,167.7296,0.0,167.7296
1388,2023-04-27,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,7.8200,0.0,7.8200
1389,2023-04-27,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,87.4400,0.0,87.4400
1390,2023-04-27,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,82.5020,0.0,82.5020
1391,2023-04-27,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,109.8200,0.0,109.8200
1392,2023-04-28,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,33.2150,8.0,33.2150
1393,2023-04-28,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,73.2400,0.0,73.2400
1394,2023-04-28,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,13.8812,10.0,13.8812
1395,2023-04-28,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,10.9086,11.0,10.9086
1396,2023-04-28,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,71.3460,5.0,71.3460
1397,2023-04-28,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,37.0700,0.0,37.0700
1398,2023-04-28,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.1032,0.0,1.1032
1399,2023-04-28,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,168.9945,0.0,168.9945
1400,2023-04-28,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,7.7500,0.0,7.7500
1401,2023-04-28,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,89.3700,0.0,89.3700
1402,2023-04-28,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,83.1232,0.0,83.1232
1403,2023-04-28,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,105.4500,0.0,105.4500
1404,2023-04-29,651a9c51-ccc8-4a87-9a67-8846e14df5cd,,,,33.2150
1405,2023-04-29,41a5e70d-28d6-4304-bb02-432a146a6a75,,,,73.2400
1406,2023-04-29,00fdb08c-91fd-49bd-9759-23efadf6f5d0,,,,13.8812
1407,2023-04-29,d0ec9706-fe99-412a-ae53-323fe8537520,,,,10.9086
1408,2023-04-29,63f6ce83-2742-4dfd-a6b1-c881d2b35658,,,,71.3460
1409,2023-04-29,a0de175b-66b6-40c6-8d55-e6011346c172,,,,37.0700
1410,2023-04-29,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,,,,1.1032
1411,2023-04-29,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,,,,168.9945
1412,2023-04-29,aa5e76ca-130c-410f-827d-346fc860e57c,,,,7.7500
1413,2023-04-29,ee259433-1f77-416c-8e1a-68eba0d11da3,,,,89.3700
1414,2023-04-29,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,,,,83.1232
1415,2023-04-29,7e4e305b-f207-403c-914d-b4beb3f2900b,,,,105.4500
1416,2023-04-30,651a9c51-ccc8-4a87-9a67-8846e14df5cd,,,,33.2150
1417,2023-04-30,41a5e70d-28d6-4304-bb02-432a146a6a75,,,,73.2400
1418,2023-04-30,00fdb08c-91fd-49bd-9759-23efadf6f5d0,,,,13.8812
1419,2023-04-30,d0ec9706-fe99-412a-ae53-323fe8537520,,,,10.9086
1420,2023-04-30,63f6ce83-2742-4dfd-a6b1-c881d2b35658,,,,71.3460
1421,2023-04-30,a0de175b-66b6-40c6-8d55-e6011346c172,,,,37.0700
1422,2023-04-30,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,,,,1.1032
1423,2023-04-30,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,,,,168.9945
1424,2023-04-30,aa5e76ca-130c-410f-827d-346fc860e57c,,,,7.7500
1425,2023-04-30,ee259433-1f77-416c-8e1a-68eba0d11da3,,,,89.3700
1426,2023-04-30,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,,,,83.1232
1427,2023-04-30,7e4e305b-f207-403c-914d-b4beb3f2900b,,,,105.4500
1428,2023-05-01,651a9c51-ccc8-4a87-9a67-8846e14df5cd,,,,33.2150
1429,2023-05-01,41a5e70d-28d6-4304-bb02-432a146a6a75,,,,73.2400
1430,2023-05-01,00fdb08c-91fd-49bd-9759-23efadf6f5d0,,,,13.8812
1431,2023-05-01,d0ec9706-fe99-412a-ae53-323fe8537520,,,,10.9086
1432,2023-05-01,63f6ce83-2742-4dfd-a6b1-c881d2b35658,,,,71.3460
1433,2023-05-01,a0de175b-66b6-40c6-8d55-e6011346c172,,,,37.0700
1434,2023-05-01,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.1011,0.0,1.1011
1435,2023-05-01,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,168.9048,0.0,168.9048
1436,2023-05-01,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,7.7800,0.0,7.7800
1437,2023-05-01,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,89.6900,0.0,89.6900
1438,2023-05-01,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,82.8077,0.0,82.8077
1439,2023-05-01,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,102.0500,0.0,102.0500
1440,2023-05-02,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,32.6521,8.0,32.6521
1441,2023-05-02,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,74.2000,0.0,74.2000
1442,2023-05-02,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,13.6661,10.0,13.6661
1443,2023-05-02,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,10.7332,11.0,10.7332
1444,2023-05-02,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,70.6800,5.0,70.6800
1445,2023-05-02,a0de175b-66b6-40c6-8d55-e6011346c172,13.0,37.3900,13.0,37.3900
1446,2023-05-02,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.0969,0.0,1.0969
1447,2023-05-02,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,167.8591,0.0,167.8591
1448,2023-05-02,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,7.5900,0.0,7.5900
1449,2023-05-02,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,89.9100,0.0,89.9100
1450,2023-05-02,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,81.8019,0.0,81.8019
1451,2023-05-02,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,103.6300,0.0,103.6300
1452,2023-05-03,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,32.6855,8.0,32.6855
1453,2023-05-03,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,77.4000,0.0,77.4000
1454,2023-05-03,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,13.4461,10.0,13.4461
1455,2023-05-03,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,10.6826,11.0,10.6826
1456,2023-05-03,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,70.6470,5.0,70.6470
1457,2023-05-03,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,36.7100,13.0,36.7100
1458,2023-05-03,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.1011,0.0,1.1011
1459,2023-05-03,b4649e1b-0313-4c5c-81e3-1f20f34ed0a8,0.0,166.7735,0.0,166.7735
1460,2023-05-03,aa5e76ca-130c-410f-827d-346fc860e57c,0.0,7.5600,0.0,7.5600
1461,2023-05-03,ee259433-1f77-416c-8e1a-68eba0d11da3,0.0,81.6200,0.0,81.6200
1462,2023-05-03,bded3066-185d-4ce6-8bfb-b7774b6aeb2c,0.0,81.5455,0.0,81.5455
1463,2023-05-03,7e4e305b-f207-403c-914d-b4beb3f2900b,0.0,103.6500,0.0,103.6500
1464,2023-05-04,651a9c51-ccc8-4a87-9a67-8846e14df5cd,0.0,32.4995,8.0,32.4995
1465,2023-05-04,41a5e70d-28d6-4304-bb02-432a146a6a75,0.0,74.8600,0.0,74.8600
1466,2023-05-04,00fdb08c-91fd-49bd-9759-23efadf6f5d0,0.0,13.1018,10.0,13.1018
1467,2023-05-04,d0ec9706-fe99-412a-ae53-323fe8537520,0.0,10.5287,11.0,10.5287
1468,2023-05-04,63f6ce83-2742-4dfd-a6b1-c881d2b35658,0.0,70.0120,5.0,70.0120
1469,2023-05-04,a0de175b-66b6-40c6-8d55-e6011346c172,0.0,36.4200,13.0,36.4200
1470,2023-05-04,9c6094ab-e3c7-4c7e-8146-610faf0d29e6,0.0,1.1069,0.0,1.1069
